	adult	director	genre_ids	lead actors	movie_id	overview	popularity	poster_path	release_date	title	video	vote_average	vote_count
422	False	Zach Braff	[35]	[Morgan Freeman, Michael Caine, Alan Arkin]	353070	Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.	4.573275	/4nfWsdsJfO5srRZgxiWC9xHub0W.jpg	2017-04-06	Going in Style	False	5.1	17
423	False	Sergej Moya	[18, 10749]	[Saralisa Volm, Clemens Schick, Jan-Gregor Kremp]	82023	The story is about a woman who lives alone. Her son went to his father in another place. The first character is a maid in a hotel to serve the people. First, she got some serious problems in her job. She couldn't take care of both, her job and her son. Her supervisor solved some her problems because he was a good man and may like her. She was not rich and proud, she listened her colleague advice about sex because she didn't have sex for about seven years. She went accidentally to a room who a blind man is living. He was naked after a shower and he talked on his phone. after that, he looked for his socks but he touched the maid body that listened his conversation and be completely quiet. then they started to do sex.	4.565824	/4i77Qjxl8ppqquq2yMTKANp7qFZ.jpg	2011-12-07	Hotel Desire	False	5.5	24
424	False	Mel Gibson	[28, 18, 36, 10752]	[Mel Gibson, Catherine McCormack, Sophie Marceau]	197	Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.	4.555695	/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg	1995-05-24	Braveheart	False	7.6	2710
425	False	Tod Williams	[27, 878, 53]	[John Cusack, Samuel L. Jackson, Isabelle Fuhrman]	168098	When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.	4.552806	/gxss8JysUDyJMD5iAhpwtA9lvxe.jpg	2016-07-06	Cell	False	4.3	224
426	False	Ruben Fleischer	[35, 27]	[Jesse Eisenberg, Woody Harrelson, Emma Stone]	19908	Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.	4.552594	/vUzzDpVrab1BOG3ogxhRGfLN94d.jpg	2009-10-07	Zombieland	False	7.2	2715
427	False	Tarsem Singh	[878, 9648, 53]	[Ryan Reynolds, Ben Kingsley, Natalie Martinez]	238615	An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.	4.546074	/5MUyULSD4syaMQFcfPABqopAO4e.jpg	2015-07-10	Self/less	False	6.2	874
428	False	Wolfgang Reitherman	[10751, 16, 12]	[Phil Harris, Sebastian Cabot, Louis Prima]	9325	The Jungle Book follows the ups and downs of the man-cub Mowgli as he makes his way back to the human village with wise panther Bagheera to escape ruthless tiger Shere Khan. Along the way, he meets unforgettable friends and foes including mad King Louie of the Apes, the hypnotic snake Kaa and the loveable, happy-go-lucky bear Baloo, who teaches Mowgli about true friendship.	4.544638	/1AreNcL9s24Qfghbzomy0IlzCFk.jpg	1967-10-18	The Jungle Book	False	7.1	1222
429	False	Felix Fuchssteiner	[18, 14, 10749, 12]	[Maria Ehrich, Jannis Niewöhner, Peter Simonischek]	337556	Emerald Green is the stunning conclusion to Kerstin Gier's Ruby Red Trilogy, picking up where Sapphire Blue left off, reaching new heights of intrigue and romance as Gwen finally uncovers the secrets of the time-traveling society and learns her fate.	4.542909	/9VIRyID0f42actTRCCPyN0lelKO.jpg	2016-07-07	Emerald Green	False	6.3	112
430	False	Ridley Scott	[878, 18, 53]	[Harrison Ford, Rutger Hauer, Sean Young]	78	In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.	4.542651	/5ig0kdWz5kxR4PHjyCgyI5khCzd.jpg	1982-06-25	Blade Runner	False	7.8	2683
431	False	Steven Soderbergh	[80, 53]	[George Clooney, Brad Pitt, Matt Damon]	298	Danny Ocean's team of criminals are back and are composing a plan more personal than ever. When ruthless casino owner Willy Bank double-crosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that him and his team will do anything to bring Willy Bank and everything he's got down. Even if it includes hiring help from one of their own enemies, Terry Benedict.	4.53669	/k7jNRNN9UuUc2VQg21YXYn3JGVY.jpg	2007-06-07	Ocean's Thirteen	False	6.5	1642
432	False	Aaron Woodley	[10751, 16]	[Jessica Biel, Hilary Swank, Susan Sarandon]	322487	Spark, a teenage monkey and his friends, Chunk and Vix, are on a mission to regain Planet Bana - a kingdom overtaken by the evil overlord Zhong.	4.532001	/2psngVLdCbvmAJj9yaxtjd3xsbg.jpg	2017-04-14	Spark: A Space Tail	False	0.0	1
433	False	Peter Chelsom	[10749, 12, 878, 18]	[Asa Butterfield, Britt Robertson, Carla Gugino]	365942	A young man raised by scientists on Mars returns to Earth to find his father.	4.520405	/kwJuEkzMhsKxmu1r6X4U1jZovfj.jpg	2017-01-26	The Space Between Us	False	6.7	66
434	False	Steven Spielberg	[12, 53, 878]	[Tom Cruise, Dakota Fanning, Miranda Otto]	74	Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.	4.517452	/xXMM9KY2eq1SDOQif9zO91YOBA8.jpg	2005-06-23	War of the Worlds	False	6.1	1690
435	False	Ciaran Foy	[27]	[Shannyn Sossamon, James Ransone, Tate Ellington]	283445	A young mother and her twin sons move into a rural house that's marked for death.	4.513825	/AeJYo2wLVL6NpkHxpWIptGbQD0N.jpg	2015-08-19	Sinister 2	False	5.4	420
436	False	Noam Murro	[28, 10752]	[Sullivan Stapleton, Eva Green, Lena Headey]	53182	"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy."	4.51147	/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg	2014-03-05	300: Rise of an Empire	False	6.1	1962
437	False	Lee Toland Krieger	[14, 18, 10749]	[Blake Lively, Michiel Huisman, Harrison Ford]	293863	After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.	4.511164	/gEDGROZ4NQDlRjUPPSSyIf0hKvD.jpg	2015-04-16	The Age of Adaline	False	7.3	1474
438	False	Shawn Levy	[28, 12, 35, 10751, 14]	[Ben Stiller, Jake Cherry, Carla Gugino]	1593	Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.	4.502062	/NUbCSwy2EQ9Z6psUjPqr3WdVI2.jpg	2006-10-20	Night at the Museum	False	6.3	2053
439	False	Joel Coen	[80, 18, 53]	[William H. Macy, Frances McDormand, Steve Buscemi]	275	Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!	4.501669	/aZeX4XNSqa08TdMHRB1gDLO6GOi.jpg	1996-04-05	Fargo	False	7.7	1508
440	False	Steven Spielberg	[12, 28]	[Harrison Ford, Kate Capshaw, Jonathan Ke Quan]	87	After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.	4.500294	/f2nTRKk2zGdUTE7tLJ5EGGSuKA6.jpg	1984-05-23	Indiana Jones and the Temple of Doom	False	7.0	2162
441	False	James McTeigue	[80, 53, 28]	[Pierce Brosnan, Milla Jovovich, Dylan McDermott]	334074	A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.	4.495272	/XtvR1aSph7X3wqrE2PY66IPzVi.jpg	2015-05-21	Survivor	False	5.4	344
442	False	John Glen	[12, 28, 53]	[Timothy Dalton, Carey Lowell, Robert Davi]	709	James Bond and his American colleague Felix Leiter arrest the drug lord Sanchez who succeeds in escaping and takes revenge on Felix and his wife. Bond knows but just one thing: revenge.	4.489023	/27EySoBH3oBuI6xat2QOquB9X8j.jpg	1989-07-07	Licence to Kill	False	5.8	452
443	False	Bryce Wagoner	[99]	[Ginger Lynn Allen, Lisa Ann, Janine Lindemulder]	440249	After Porn Ends 2 picks up where it's predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.	4.486842	/rfItXrtDGILwsCdmgVxX79phFuI.jpg	2017-03-28	After Porn Ends 2	False	6.9	7
444	False	Roman Polanski	[18, 10752]	[Adrien Brody, Thomas Kretschmann, Frank Finlay]	423	The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.	4.480487	/iunmxWkOi7Vk17Ob3G2HwwjgHsr.jpg	2002-09-24	The Pianist	False	8.0	1356
445	False	Clyde Geronimi	[16, 14, 10749]	[Ilene Woods, Eleanor Audley, Verna Felton]	11224	Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!	4.478543	/cdf4J7tDhSPAghWWgx9EnwQWBfF.jpg	1950-03-04	Cinderella	False	6.8	1156
446	False	April Mullen	[18, 10749]	[Erika Linder, Natalie Krill, Sebastian Pigott]	370663	An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.	4.472711	/v2s7UnfpDRJWd52YrDeK3Xs3hIL.jpg	2017-02-10	Below Her Mouth	False	6.4	36
447	False	Courtney Hunt	[18, 53]	[Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw]	331583	A defense attorney works to get his teenage client acquitted of murdering his wealthy father.	4.471266	/lsuLDvhGOR8JZiNHuK6yZWTc3Vs.jpg	2016-03-25	The Whole Truth	False	6.1	93
448	False	Gore Verbinski	[27, 9648, 53]	[Naomi Watts, Martin Henderson, David Dorfman]	565	It sounded like just another urban legend: A videotape filled with nightmarish images, leading to a phone call foretelling the viewer's death in exactly seven days. As a newspaper reporter, Rachel Keller was naturally skeptical of the story, until four teenagers all met with mysterious deaths exactly one week after watching just such a tape. Allowing her investigative curiosity to get the better of her, Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring.	4.458391	/zHJFdhqEXZJxG653oZvOM3PmNON.jpg	2002-10-18	The Ring	False	6.5	1185
449	False	Breck Eisner	[14, 28, 12]	[Vin Diesel, Rose Leslie, Michael Caine]	274854	The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.	4.454932	/xw1GFKzxjgfm3dQoK1swFcHmfaC.jpg	2015-10-21	The Last Witch Hunter	False	5.6	1048
450	False	Danny Boyle	[80, 18]	[Ewan McGregor, Jonny Lee Miller, Ewen Bremner]	180863	After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.	4.45405	/A84pxL5z86KbV9u8GAK2mVOoXK.jpg	2017-01-27	T2 Trainspotting	False	7.1	272
451	False	Bobby Farrelly	[35]	[Jim Carrey, Jeff Daniels, Rachel Melvin]	100042	20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.	4.451673	/Ekw3ijq9L6RiKvv5m2tPOEklHF.jpg	2014-11-12	Dumb and Dumber To	False	5.4	942
452	False	Clint Eastwood	[18]	[Clint Eastwood, Christopher Carley, Bee Vang]	13223	Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood.	4.451637	/yeBc5vpEiqIAZrbVQnl833GlBEi.jpg	2008-12-09	Gran Torino	False	7.7	2325
453	False	Joss Whedon	[878, 28, 12, 53]	[Nathan Fillion, Gina Torres, Alan Tudyk]	16320	When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.	4.446344	/1Hq659V31ER9pQQvVBUUJbwR7NT.jpg	2005-08-25	Serenity	False	7.4	1043
454	False	Eric Darnell	[10751, 16]	[Ben Stiller, Chris Rock, David Schwimmer]	953	Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.	4.441548	/2YiESGB68BGQSAFvfJxBi774sc4.jpg	2005-05-25	Madagascar	False	6.5	2477
455	False	Adam Randall	[28, 80, 878, 53]	[Bill Milner, Maisie Williams, Rory Kinnear]	414190	After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.	4.436826	/hq28FmSpvzG2x2iNm9rsjqUOpbN.jpg	2017-01-27	iBoy	False	6.0	155
456	False	Tim Burton	[28, 14]	[Michael Keaton, Danny DeVito, Michelle Pfeiffer]	364	Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.	4.43656	/ifzddUhnsTf1h6guBUKBlDwuS1t.jpg	1992-06-19	Batman Returns	False	6.6	1259
457	False	Martin Scorsese	[18, 80]	[Robert De Niro, Sharon Stone, Joe Pesci]	524	The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.	4.434115	/xo517ibXBDdYQY81j0WIG7BVcWq.jpg	1995-11-22	Casino	False	7.7	986
458	False	Genndy Tartakovsky	[16, 35, 10751, 14]	[Adam Sandler, Steve Buscemi, David Spade]	76492	Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.	4.434042	/qdLhiJcgO2cykA9hgzrPqHH8oK7.jpg	2012-09-20	Hotel Transylvania	False	6.8	2032
459	False	Chris Weitz	[12, 14, 18, 10749]	[Kristen Stewart, Robert Pattinson, Taylor Lautner]	18239	Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.	4.432357	/4O6OCHVrXie2Th8asDn5utvlTwC.jpg	2009-03-15	The Twilight Saga: New Moon	False	5.6	1723
460	False	Terry Gilliam	[12, 35, 14]	[Graham Chapman, John Cleese, Eric Idle]	762	"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place""."	4.431349	/jRx1nDUA4sb2NEKQaukXKBz6pCf.jpg	1975-03-13	Monty Python and the Holy Grail	False	7.7	1378
461	False	Stewart Hendler	[28, 12, 878]	[Ben Winchell, Josh Brener, Ana Villafañe]	286567	The adventures of teenager Max McGrath and alien companion Steel, who must harness and combine their tremendous new powers to evolve into the turbo-charged superhero Max Steel.	4.431045	/kfwcEEO8cPqhhxJJNWhfLiDebd2.jpg	2016-10-14	Max Steel	False	5.1	150
462	False	Tim Story	[28, 12, 14, 878]	[Ioan Gruffudd, Jessica Alba, Chris Evans]	9738	"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction."	4.425094	/aJwUBmUA11lkNVSJ3if3h3xHSFd.jpg	2005-07-07	Fantastic Four	False	5.5	2120
463	False	M. Night Shyamalan	[18, 53, 878, 9648]	[Mel Gibson, Joaquin Phoenix, Rory Culkin]	2675	A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.	4.421149	/bY9lCUVUajpkKWlfjWF1mtXaSUp.jpg	2002-08-02	Signs	False	6.3	1256
464	False	David Koepp	[35, 12]	[Johnny Depp, Gwyneth Paltrow, Ewan McGregor]	210860	Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.	4.419545	/56rS3ipzekH2VlHpnH8VOTkKjwR.jpg	2015-01-21	Mortdecai	False	5.3	816
465	False	Kevin Reynolds	[28, 12, 18, 9648]	[Tom Felton, Cliff Curtis, Joseph Fiennes]	335778	Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.	4.416532	/cr8lQd94bxlhyDfimweUMnLZoxf.jpg	2016-02-19	Risen	False	5.5	246
466	False	Martin Koolhoven	[9648, 53, 37]	[Guy Pearce, Dakota Fanning, Carice van Houten]	324560	In the menacing inferno of the old American West, Liz is a genuine survivor who is hunted by a vengeful preacher for a crime she didn’t commit.	4.413045	/fYYruOEwdbJhlgdfK1HxPhXwHiB.jpg	2017-01-12	Brimstone	False	6.9	71
467	False	Zack Snyder	[28, 12, 14, 878]	[Ben Affleck, Henry Cavill, Gal Gadot]	141052	Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry, and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.	4.407216	/mvgcVCpy5m46AS2D3L5c7qoDrML.jpg	2017-11-15	Justice League	False	0.0	18
468	False	Jaume Collet-Serra	[27, 18, 53]	[Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo]	332567	An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.	4.401936	/6vuxwCfBejPfUjMxrPgk0ANmVFq.jpg	2016-06-24	The Shallows	False	6.2	1058
469	False	Duncan Jones	[878, 18]	[Sam Rockwell, Kevin Spacey, Dominique McElligott]	17431	With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. The long period of time alone however has resulted in him talking to himself for the most part, or to his plants. Direct communication with Earth is not possible due to a long-standing communication malfunction but he does get an occasional message from his wife Tess. When he has an accident however, he wakens to find that he is not alone. He also comes to realize that his world is not what he thought it was.	4.399191	/2tgl9q3ZaVQUfSsbftqhRxXCElB.jpg	2009-06-12	Moon	False	7.6	1393
470	False	Luke Scott	[27, 878, 53]	[Kate Mara, Anya Taylor-Joy, Rose Leslie]	377264	A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.	4.397263	/oY5YBkruSCh36kRTzB4W2Li70fj.jpg	2016-09-01	Morgan	False	5.7	276
471	False	Frank Miller	[80, 53]	[Mickey Rourke, Jessica Alba, Josh Brolin]	189	Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.	4.393747	/k80qKrJ0qQ6ocVo5N932stNSg6j.jpg	2014-08-20	Sin City: A Dame to Kill For	False	6.2	1018
472	False	Tim Burton	[18, 14, 53, 9648]	[Johnny Depp, Ian McDiarmid, Christina Ricci]	2668	New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.	4.384795	/yaX0WQstEi2akQXffoJUxyOsZkj.jpg	1999-11-18	Sleepy Hollow	False	6.8	1299
473	False	Mary Harron	[53, 18, 80]	[Christian Bale, Willem Dafoe, Jared Leto]	1359	A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.	4.371515	/qXsylPM4Lr5397R3eHrfqHhTUNc.jpg	2000-04-13	American Psycho	False	7.2	1493
474	False	John Moore	[28, 53]	[Bruce Willis, Jai Courtney, Sebastian Koch]	47964	Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.	4.368433	/c2SQMd00CCGTiDxGXVqA2J9lmzF.jpg	2013-02-06	A Good Day to Die Hard	False	5.2	3232
475	False	Daniel Espinosa	[80, 53]	[Tom Hardy, Gary Oldman, Noomi Rapace]	181283	Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.	4.357295	/nzXwfnBcsmREzHlem6fkStN1RUH.jpg	2015-03-15	Child 44	False	5.9	431
476	False	Louis C.K.	[35]	[Louis C.K.]	449674	Louis C.K. muses on religion, eternal love, giving dogs drugs, email fights, teachers and more in a live performance from Washington, D.C.	4.351043	/RlENlbNxrqsWfdEDCSXGWWvWTd.jpg	2017-04-04	Louis C.K. 2017	False	8.1	12
477	False	Michael Grandage	[18, 36]	[Colin Firth, Jude Law, Nicole Kidman]	267192	New York in the 1920s. Max Perkins, literary editor at Scribner’s Sons is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer named Thomas Wolfe falls into his hands, Perkins is convinced he has discovered a literary genius. Together the two men set out to work on a version for publication and a seemingly endless struggle over every single phrase ensues. During this process, Perkins the gentle family man and Wolfe the eccentric author become close – a relationship eyed with suspicion by their wives. When ‘Look Homeward, Angel’ becomes a resounding success, the writer grows increasingly paranoid.	4.350963	/nwnmZkRkXpu11Zfku8DUSRu7JWs.jpg	2016-06-10	Genius	False	6.4	108
478	False	Patrick Hughes	[28, 12, 53]	[Sylvester Stallone, Jason Statham, Harrison Ford]	138103	Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.	4.349428	/xczFwJhcCb2rUMylXam0Ni7Yn5o.jpg	2014-08-04	The Expendables 3	False	6.1	1480
479	False	Robert Schwentke	[28, 12, 35, 80, 53]	[Bruce Willis, John Malkovich, Helen Mirren]	39514	When his peaceful life is threatened by a high-tech assassin, former black-ops agent, Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.	4.346445	/q2mwTRKrq1etP9S4SZVDIJq0wI2.jpg	2010-10-13	RED	False	6.5	2366
480	False	Quentin Tarantino	[28, 80, 53]	[Uma Thurman, David Carradine, Daryl Hannah]	393	The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.	4.34509	/au9lFA5a2ZnBKCzPbZQf00r7J64.jpg	2004-04-16	Kill Bill: Vol. 2	False	7.6	2937
481	False	Joel Coen	[35, 80]	[Jeff Bridges, John Goodman, Steve Buscemi]	115	"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money."	4.343102	/aHaVjVoXeNanfwUwQ92SG7tosFM.jpg	1998-03-06	The Big Lebowski	False	7.7	2261
482	False	David Fincher	[878, 28, 27]	[Sigourney Weaver, Charles S. Dutton, Charles Dance]	8077	After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.	4.342775	/vz1vBw17F0x42bhziHdYRJC9uCv.jpg	1992-05-22	Alien³	False	6.2	1226
483	False	Sergio Leone	[28, 37]	[Henry Fonda, Claudia Cardinale, Jason Robards]	335	This classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.	4.338993	/rVAHRtAMhV8QVXQMQ8NxNbZXCDp.jpg	1968-12-21	Once Upon a Time in the West	False	8.0	891
484	False	Mamoru Oshii	[28, 16, 878]	[Atsuko Tanaka, Akio Ohtsuka, Iemasa Kayumi]	9323	In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.	4.336861	/3o4zz9I9BT2oHSFXl7bmD3Sl5vy.jpg	1995-11-18	Ghost in the Shell	False	7.7	621
485	False	J.J. Abrams	[12, 28, 53]	[Tom Cruise, Philip Seymour Hoffman, Ving Rhames]	956	Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.	4.331052	/qjy8ABAbWooV4jLG6UjzDHlv4RB.jpg	2006-05-03	Mission: Impossible III	False	6.4	1631
